Exercício,Dedo,Ângulos obtidos
Adução/Abdução,Indicador,19.04(indicador)-19.85(médio);16.32(indicador)-21.78(médio);14.32(indicador)-23.97(médio);16.62(indicador)-24.86(médio);19.48(indicador)-21.85(médio);

