Exercício,Dedo,Ângulos obtidos
Adução/Abdução,Indicador,9.32(indicador)-7.49(médio);10.01(indicador)-5.69(médio);8.10(indicador)-2.61(médio);9.94(indicador)-2.15(médio);8.15(indicador)-1.66(médio);

