Exercício,Dedo,Ângulos obtidos
Adução/Abdução,Indicador,19.80(indicador)-23.19(médio);10.11(indicador)-12.19(médio);10.45(indicador)-14.37(médio);10.01(indicador)-13.85(médio);10.19(indicador)-16.44(médio);

